title,link,author,date,comments,views,diggs
大话系统之权限控制,https://www.cnblogs.com/wuhuacong/archive/2009/06/19/1507065.html,伍华聪,2009-06-19 22:22,19,8321,0
测试人员的独特价值体会,https://www.cnblogs.com/xiaocheng/archive/2009/06/19/1507034.html,Elvis.Chen,2009-06-19 20:33,12,3002,0
大学四年,https://www.cnblogs.com/gpcuster/archive/2009/06/19/1506811.html,逖靖寒,2009-06-19 15:15,18,4739,2
[原创]WCF技术剖析之一：通过一个ASP.NET程序模拟WCF基础架构,https://www.cnblogs.com/artech/archive/2009/06/18/1506163.html,Artech,2009-06-18 21:24,134,40645,104
［冰极峰教程系列之一］：九宫格基本布局,https://www.cnblogs.com/binyong/archive/2009/06/18/1505608.html,Biny,2009-06-18 12:07,16,10141,4
依赖注入那些事儿,https://www.cnblogs.com/leoo2sk/archive/2009/06/17/di-and-ioc.html,T2噬菌体,2009-06-17 00:26,234,98832,241
Visual Studio 让JS也支持代码折叠 [ Visual Studio | #region,https://www.cnblogs.com/over140/archive/2009/06/15/1503712.html,农民伯伯,2009-06-15 17:35,46,16973,2
WF 4.0 beta1中的跟踪机制,https://www.cnblogs.com/xiaoshatian/archive/2009/06/15/1503084.html,Windie Chai,2009-06-15 08:40,5,3377,0
程序员的信仰,https://www.cnblogs.com/coderzh/archive/2009/06/13/1500042.html,CoderZh,2009-06-13 12:56,35,7804,2
整理Silverlight资源列表(三)-SL实际运用案例,https://www.cnblogs.com/chenkai/archive/2009/06/12/1502274.html,chenkai,2009-06-12 17:53,10,3913,0
ASP.NET:我还有多少秘密你不知道？,https://www.cnblogs.com/andylaufzf/archive/2009/06/09/1499847.html,学－无－止－境,2009-06-09 17:27,20,5816,1
AOP in Asp.net MVC,https://www.cnblogs.com/me-sa/archive/2009/06/09/AopInAspNetMVC.html,坚强2002,2009-06-09 10:47,13,7673,3
"Asp.net MVC 示例项目""Suteki.Shop""分析之---结束篇",https://www.cnblogs.com/daizhj/archive/2009/06/09/1494194.html,代震军,2009-06-09 08:34,18,6554,1
做技术的思考,https://www.cnblogs.com/wangkewei/archive/2009/06/07/1497893.html,王克伟,2009-06-07 00:24,18,2875,3
参加Google Developer Day 2009归来,https://www.cnblogs.com/zhubo/archive/2009/06/06/google_developer_day_2009.html,jblzg,2009-06-06 02:46,33,5512,0
老赵谈IL（3）：IL可以看到的东西，其实大都也可以用C#来发现,https://www.cnblogs.com/JeffreyZhao/archive/2009/06/06/my-view-of-il-3-use-c-sharp-instead-of-il.html,Jeffrey Zhao,2009-06-06 00:04,58,27013,1
闲说继承,https://www.cnblogs.com/shuhari/archive/2009/06/04/inherit_thinking.html,Shuhari,2009-06-04 11:32,25,3167,1
“奋斗了18年才和你坐在一起喝咖啡”--读后感,https://www.cnblogs.com/daizhj/archive/2009/06/03/1495250.html,代震军,2009-06-03 12:32,120,12621,5
Windows Mobile和Wince下的WTL(Windows Template Library,https://www.cnblogs.com/procoder/archive/2009/06/03/Windows_Mobile_WTL.html,Jake Lin,2009-06-03 08:18,30,8790,0
"Asp.net MVC 示例项目""Suteki.Shop""分析之---NVelocity模版引擎",https://www.cnblogs.com/daizhj/archive/2009/06/03/1457521.html,代震军,2009-06-03 08:14,14,9872,0
借老赵和包子的春风，我也来谈谈IL与汇编（上）,https://www.cnblogs.com/yuyijq/archive/2009/06/02/1494324.html,横刀天笑,2009-06-02 11:08,20,4452,1
IL 到底算不算汇编语言？,https://www.cnblogs.com/eaglet/archive/2009/06/02/1494290.html,eaglet,2009-06-02 10:24,44,4912,3
驳文不看文，实在可怕,https://www.cnblogs.com/JeffreyZhao/archive/2009/06/02/1494216.html,Jeffrey Zhao,2009-06-02 09:17,102,22431,0
批驳小赵之IL无用论（1）,https://www.cnblogs.com/Jax/archive/2009/06/02/1494167.html,包建强,2009-06-02 04:48,104,8908,3
"你真的了解分层架构吗？——写给被PetShop""毒害""的朋友们",https://www.cnblogs.com/leoo2sk/archive/2009/06/01/1494095.html,T2噬菌体,2009-06-01 23:02,135,23387,28
老赵谈IL（1）：IL是什么，它又不是什么？那么汇编呢？,https://www.cnblogs.com/JeffreyZhao/archive/2009/06/01/my-view-of-il-1-il-and-asm.html,Jeffrey Zhao,2009-06-01 21:00,185,33764,5
【翻译】ASP.NET MVC中你必须知道的13个扩展点,https://www.cnblogs.com/kirinboy/archive/2009/06/01/13-asp-net-mvc-extensibility-points-you-have-to-know.html,麒麟.NET,2009-06-01 10:38,19,11888,4
Asp.net MVC生命周期,https://www.cnblogs.com/me-sa/archive/2009/06/01/MVCLifecycle.html,坚强2002,2009-06-01 08:25,28,26156,17
公司的中场,https://www.cnblogs.com/sumtec/archive/2009/05/31/782528.html,Sumtec,2009-05-31 12:58,2,2964,0
使用silverlight构建一个工作流设计器(十三)(动态生成流程图片下载_上),https://www.cnblogs.com/chegan/archive/2009/05/31/1492781.html,chegan,2009-05-31 11:39,4,3803,0
Linq to Sql的困惑,https://www.cnblogs.com/sumtec/archive/2009/05/31/1071833.html,Sumtec,2009-05-31 11:12,13,3202,0
如何在ASP.NET项目里面正确使用Linq to Sql,https://www.cnblogs.com/sumtec/archive/2009/05/31/1285331.html,Sumtec,2009-05-31 09:09,56,9347,5
"Asp.net MVC 示例项目""Suteki.Shop""分析之---Model和Service",https://www.cnblogs.com/daizhj/archive/2009/05/31/1455867.html,代震军,2009-05-31 09:01,14,8049,0
曾经我也迷茫，你还在迷茫吗？写给像我一样的在校计算机专业学生。,https://www.cnblogs.com/cat-lee/archive/2009/05/30/1492207.html,Cat_Lee,2009-05-30 16:02,55,4661,0
返璞归真 asp.net mvc 1.0 系列文章索引,https://www.cnblogs.com/webabcd/archive/2009/05/30/1492205.html,webabcd,2009-05-30 13:57,26,13132,4
如何解决打开VS2010后没有UI界面的问题,https://www.cnblogs.com/artech/archive/2009/05/30/1492193.html,Artech,2009-05-30 13:38,26,9166,3
从汇编入手，探究泛型的性能问题,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/30/generics-performance-via-asm.html,Jeffrey Zhao,2009-05-30 05:21,81,25759,3
范型真的会降低性能吗？,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/29/generic-performance-test.html,Jeffrey Zhao,2009-05-29 16:41,95,30538,11
".NET,你忘记了么？（八）—— 从dynamic到特性误用",https://www.cnblogs.com/kym/archive/2009/05/29/1491686.html,飞林沙,2009-05-29 14:29,20,4891,0
从零开始学习jQuery(剧场版) 你必须知道的javascript,https://www.cnblogs.com/zhangziqiu/archive/2009/05/26/jQuery-Learn-javascript.html,ziqiu.zhang,2009-05-26 23:36,66,38555,19
VSTS 2010体验 - TFS 2010变化巨大,https://www.cnblogs.com/WilsonWu/archive/2009/05/26/1490404.html,WilsonWu,2009-05-26 21:22,32,17906,2
谈表达式树的缓存（6）：五种缓存方式的性能比较,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/26/expression-cache-6-perf-test.html,Jeffrey Zhao,2009-05-26 21:06,15,26635,1
聚焦UML实践第一步,https://www.cnblogs.com/me-sa/archive/2009/05/26/UMLFirstStep.html,坚强2002,2009-05-26 08:16,16,4948,1
Web标准的未来，浏览器的未来，应用的未来。,https://www.cnblogs.com/yuntian/archive/2009/05/26/1489089.html,爆牙齿,2009-05-26 00:05,26,5882,0
博客园北京俱乐部第三次技术活动,https://www.cnblogs.com/bjclub/archive/2009/05/25/1489233.html,博客园北京俱乐部,2009-05-25 23:51,28,2671,0
请讨论分层，而不是三层,https://www.cnblogs.com/wangyh/archive/2009/05/25/n-layers-instead-of-three-layers.html,Nick Wang (懒人王),2009-05-25 23:20,25,4255,0
三层究竟如何？,https://www.cnblogs.com/kym/archive/2009/05/25/1489029.html,飞林沙,2009-05-25 17:35,36,4345,0
Visual C# 2010新特性之dynamic类型,https://www.cnblogs.com/holywolf/archive/2009/05/25/1488708.html,holywolf,2009-05-25 10:40,12,4584,0
"Asp.net MVC 示例项目""Suteki.Shop""分析之---ViewData",https://www.cnblogs.com/daizhj/archive/2009/05/25/1454871.html,代震军,2009-05-25 08:59,16,7150,1
使用silverlight构建一个工作流设计器(十二)(附源代码下载、在线演示、视频教程) ,https://www.cnblogs.com/chegan/archive/2009/05/25/1488562.html,chegan,2009-05-25 00:34,6,3965,0
在简单控制台程序中获取并使用参数,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/24/simple-arguments-handling-for-console-app.html,Jeffrey Zhao,2009-05-24 23:12,26,27522,2
"三层,又见三层。别了，三层",https://www.cnblogs.com/frand/archive/2009/05/24/1488506.html,栖山,2009-05-24 22:56,197,6832,1
冗余代码检查工具Simian,https://www.cnblogs.com/shanyou/archive/2009/05/24/1488466.html,张善友,2009-05-24 21:55,9,15219,1
博客园北京俱乐部第三次活动杂记,https://www.cnblogs.com/wangyh/archive/2009/05/23/bjclub-third-activity.html,Nick Wang (懒人王),2009-05-23 22:02,30,3760,0
.Net三层架构--讨论(上篇),https://www.cnblogs.com/imbob/archive/2009/05/23/1487771.html,imbob,2009-05-23 17:19,44,6639,1
关于程序的一些看法和简单建议,https://www.cnblogs.com/shoudu/archive/2009/05/23/1487592.html,独孤一草,2009-05-23 11:58,10,3591,0
WF4.0 Beta1之旅(2):异常处理,https://www.cnblogs.com/carysun/archive/2009/05/23/WF4beta1-TryCatch.html,生鱼片,2009-05-23 11:18,3,3622,0
Framework 4.0 新关键字dynamic 之我见（一）,https://www.cnblogs.com/inday/archive/2009/05/23/1487415.html,James.Ying,2009-05-23 01:25,43,4735,0
从零开始学习jQuery (十一) 实战表单验证与自动完成提示插件,https://www.cnblogs.com/zhangziqiu/archive/2009/05/22/jQuery-Learn-11.html,ziqiu.zhang,2009-05-22 11:35,77,47121,17
C# 调用 Google Earth Com API开发（三）,https://www.cnblogs.com/wpwen/archive/2009/05/22/1486892.html,温伟鹏,2009-05-22 11:13,12,13309,2
VS2010 Beta1下Silverlight3试用手记,https://www.cnblogs.com/aspnetx/archive/2009/05/22/1486842.html,哥本哈士奇(aspnetx),2009-05-22 10:30,13,5547,1
[你必须知道的.NET]第三十一回，深入.NET 4.0之，从“新”展望,https://www.cnblogs.com/anytao/archive/2009/05/22/must_net_31.html,Anytao,2009-05-22 00:36,80,12302,0
WF4.0 Beta1之旅(1):基本介绍,https://www.cnblogs.com/carysun/archive/2009/05/21/WF4beta1-intro.html,生鱼片,2009-05-21 22:53,14,4888,0
循证架构--寻找最适合自己的架构,https://www.cnblogs.com/xiaotie/archive/2009/05/21/1485795.html,xiaotie,2009-05-21 05:53,15,5800,1
从零开始学习jQuery (十) jQueryUI常用功能实战,https://www.cnblogs.com/zhangziqiu/archive/2009/05/19/jQuery-Learn-10.html,ziqiu.zhang,2009-05-19 21:42,63,59021,20
Visual Studio 2010 and .NET 4.0 Beta 1发布(BT下载),https://www.cnblogs.com/lyj/archive/2009/05/19/announcing-visual-studio-2010-beta-1.html,李永京,2009-05-19 15:13,43,8160,0
"Asp.net MVC 示例项目""Suteki.Shop""分析之---数据验证",https://www.cnblogs.com/daizhj/archive/2009/05/18/1452735.html,代震军,2009-05-18 09:18,12,7085,0
Windows Mobile Jump Start Guide,https://www.cnblogs.com/dearsj001/archive/2009/05/17/WindowsMobile_JumpStartGuide.html,施炯,2009-05-17 23:14,9,7528,0
用 IIS 7、ARR 與 Velocity 建置高性能的大型网站,https://www.cnblogs.com/WizardWu/archive/2009/05/16/1458108.html,WizardWu,2009-05-16 04:11,24,15441,5
也谈实体验证(Entity Validation),https://www.cnblogs.com/tristanguo/archive/2009/05/15/1457197.html,Tristan G,2009-05-15 01:35,46,5812,0
从零开始学习jQuery (九) jQuery工具函数,https://www.cnblogs.com/zhangziqiu/archive/2009/05/14/jQuery-Learn-9.html,ziqiu.zhang,2009-05-14 13:14,33,39803,9
我的架构经验小结（四）－－ 实战中演化的三层架构 ,https://www.cnblogs.com/zhuweisky/archive/2009/05/13/1456011.html,zhuweisky,2009-05-13 16:19,37,11289,1
对 String 的几个错误认识,https://www.cnblogs.com/eaglet/archive/2009/05/13/1455994.html,eaglet,2009-05-13 16:00,35,7296,2
一个ASP.NET的JS管理方案,https://www.cnblogs.com/QLeelulu/archive/2009/05/13/1455769.html,Q.Lee.lulu,2009-05-13 11:44,26,6022,0
使用silverlight构建一个工作流设计器(十)(附源代码下载、在线演示、视频教程) ,https://www.cnblogs.com/chegan/archive/2009/05/13/1455307.html,chegan,2009-05-13 00:19,1,7106,1
[开发故事]第四回：应用反射在运行时动态获取类型信息,https://www.cnblogs.com/anytao/archive/2009/05/12/anytao-devstory-04-dynamictypeinfo.html,Anytao,2009-05-12 11:21,30,5639,1
从零开始学习jQuery (八) 插播:jQuery实施方案,https://www.cnblogs.com/zhangziqiu/archive/2009/05/12/jQuery-Learn-8.html,ziqiu.zhang,2009-05-12 11:13,19,29288,8
Silverlight 3试用手记,https://www.cnblogs.com/aspnetx/archive/2009/05/12/1454636.html,哥本哈士奇(aspnetx),2009-05-12 09:39,12,3990,1
"Asp.net MVC 示例项目""Suteki.Shop""分析之---Controller",https://www.cnblogs.com/daizhj/archive/2009/05/12/1451955.html,代震军,2009-05-12 08:14,12,8207,0
Stress Managment - 压力管理,https://www.cnblogs.com/zhzkl/archive/2009/05/11/1454224.html,xwang,2009-05-11 16:04,5,3709,1
"Asp.net MVC 示例项目""Suteki.Shop""分析之---安装篇",https://www.cnblogs.com/daizhj/archive/2009/05/11/1451925.html,代震军,2009-05-11 08:54,36,12194,1
[你必须知道的.NET]第三十回：.NET十年（下）,https://www.cnblogs.com/anytao/archive/2009/05/11/must_net_30.html,Anytao,2009-05-11 01:51,52,10851,0
从零开始学习jQuery (七) jQuery动画-让页面动起来!,https://www.cnblogs.com/zhangziqiu/archive/2009/05/11/jQuery-Learn-7.html,ziqiu.zhang,2009-05-11 01:28,33,51237,23
[一步一步MVC]第六回：什么是MVC（上）？,https://www.cnblogs.com/anytao/archive/2009/05/10/anytao-mvc-06-introductionmvc-part1.html,Anytao,2009-05-10 17:20,20,10719,1
程序员你真的只是程序员吗？,https://www.cnblogs.com/inday/archive/2009/05/10/1453512.html,James.Ying,2009-05-10 07:39,64,6084,2
VS 2008 可扩展性开发（八）：关于用户界面的种种（上）,https://www.cnblogs.com/anderslly/archive/2009/05/10/vs-addin-toolwindow.html,Anders Cui,2009-05-10 00:25,9,7547,1
弹性流体布局,https://www.cnblogs.com/binyong/archive/2009/05/10/1453462.html,Biny,2009-05-10 00:21,14,8884,0
Entity Framework 学习初级篇3-- LINQ TO Entities,https://www.cnblogs.com/xray2005/archive/2009/05/09/1453036.html,♂风车车,2009-05-09 03:57,20,38842,8
ASP.NET MVC雕虫小技 1-2,https://www.cnblogs.com/chsword/archive/2009/05/08/mvcskill_1.html,重典,2009-05-08 16:30,35,8574,0
ASP.NET MVC 性能优化：RenderPartial性能优化,https://www.cnblogs.com/Terrylee/archive/2009/05/08/ASPNET-MVC-Performance-Tips-Part1.html,TerryLee,2009-05-08 02:11,110,23300,12
从零开始学习jQuery (六) AJAX快餐,https://www.cnblogs.com/zhangziqiu/archive/2009/05/08/jQuery-Learn-6.html,ziqiu.zhang,2009-05-08 00:52,76,70554,35
[你必须知道的.NET]第二十九回：.NET十年（上）,https://www.cnblogs.com/anytao/archive/2009/05/08/must_net_29.html,Anytao,2009-05-08 00:15,82,11807,0
淘宝栅栏布局模块化命名浅析,https://www.cnblogs.com/cnpass/archive/2009/05/07/cnpass.html,福子,2009-05-07 17:47,13,3630,0
我眼中委托的真正面貌（一）,https://www.cnblogs.com/kenkao/archive/2009/05/06/1450986.html,独孤残云,2009-05-06 21:11,23,4266,0
快速浏览Silverlight3 Beta：在线与离线状态检测,https://www.cnblogs.com/daizhj/archive/2009/05/06/1450061.html,代震军,2009-05-06 08:36,10,4541,0
[一步一步MVC]第五回：让TagBuilder丰富你的HtmlHelper,https://www.cnblogs.com/anytao/archive/2009/05/06/anytao-mvc-05-tagbuilderforhtmlhelper.html,Anytao,2009-05-06 00:41,13,6388,2
从零开始学习jQuery (五) 事件与事件对象,https://www.cnblogs.com/zhangziqiu/archive/2009/05/06/jQuery-Learn-5.html,ziqiu.zhang,2009-05-06 00:14,88,80656,37
老赵书托（1）：写在前面,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/06/recommended-reading-1.html,Jeffrey Zhao,2009-05-06 00:11,126,43748,2
【共享】C#实现所有经典排序算法,https://www.cnblogs.com/dreamof/archive/2009/05/05/1450058.html,飛雪飄寒,2009-05-05 17:01,32,13913,12
ASP.NET与硬件打交道的项目（BS控制Led显示屏）解决方案,https://www.cnblogs.com/gaoweipeng/archive/2009/05/05/1449237.html,GWPBrian,2009-05-05 09:30,58,7834,2
从零开始学习jQuery (四) 使用jQuery操作元素的属性与样式,https://www.cnblogs.com/zhangziqiu/archive/2009/05/05/jQuery-Learn-4.html,ziqiu.zhang,2009-05-05 00:28,37,75950,20
使用动态生成的委托提高调用动态程序集的性能,https://www.cnblogs.com/Diryboy/archive/2009/05/04/UsingDynamicDelegateToImproveReflectionPerf.html,DiryBoy,2009-05-04 17:33,18,4239,0
从零开始学习jQuery (三) 管理jQuery包装集,https://www.cnblogs.com/zhangziqiu/archive/2009/05/04/jQuery-Learn-3.html,ziqiu.zhang,2009-05-04 00:41,54,77022,34
FMS3系列(六)：实现多人在线聊天,https://www.cnblogs.com/beniao/archive/2009/05/04/1447774.html,Bēniaǒ,2009-05-04 00:36,30,11007,1
语言真是不重要的吗？,https://www.cnblogs.com/JeffreyZhao/archive/2009/05/03/talk-about-language-arguing.html,Jeffrey Zhao,2009-05-03 17:24,112,28349,1
[一步一步MVC]第四回：漫谈ActionLink,https://www.cnblogs.com/anytao/archive/2009/04/30/anytao-mvc-04-actionlinktalk.html,Anytao,2009-04-30 01:21,31,9100,0
谈三层结构与MVC模式的区别,https://www.cnblogs.com/wisdomqq/archive/2009/04/29/1446579.html,钧梓昊逑,2009-04-29 22:40,40,11768,6
C# 面向对象版 Windows挖雷,https://www.cnblogs.com/Chinese-xu/archive/2009/04/29/1446415.html,徐少侠,2009-04-29 17:23,21,4380,0
项目经理成长日记（11）——我也会笑的很灿然,https://www.cnblogs.com/yice/archive/2009/04/29/1446335.html,小余(Yice),2009-04-29 16:15,25,4678,0
为视图自定义辅助方法（上）,https://www.cnblogs.com/JeffreyZhao/archive/2009/04/29/custom-view-helpers-1.html,Jeffrey Zhao,2009-04-29 00:24,15,24416,1
[一步一步MVC]第三回：MVC范例大观园,https://www.cnblogs.com/anytao/archive/2009/04/29/anytao-mvc-03-mvcsamples.html,Anytao,2009-04-29 00:07,27,13567,1
DataRabbit － 读写分离与隔离级别,https://www.cnblogs.com/zhuweisky/archive/2009/04/28/1445087.html,zhuweisky,2009-04-28 10:18,9,6176,0
图像相似度算法的C#实现及测评,https://www.cnblogs.com/wuchaodong/archive/2009/04/28/1444792.html,Aaron Wu,2009-04-28 08:27,71,24448,3
Symbian编程总结-深入篇-RTTI的实现及原理说明,https://www.cnblogs.com/felixYeou/archive/2009/04/28/1444961.html,musée,2009-04-28 01:43,3,4084,0
C#实现扫雷出炉,https://www.cnblogs.com/magicdlf/archive/2009/04/28/1444953.html,magicdlf,2009-04-28 01:28,23,8977,0
FMS3系列(五)：通过FMS实现实时视频聊天（Flash|Flex）,https://www.cnblogs.com/beniao/archive/2009/04/28/1444159.html,Bēniaǒ,2009-04-28 00:26,44,19336,4
